regex	method	correct	testForMemb	testForEq	faults	totalStrings	time
USphoneNumber	Random_0_30_1000000	false	39721	1250187	1.1479710578915163E86	2.4008890760512425E210	4963529552
USphoneNumber	Random_0_40_10	false	96	10	1.310048073509376E18	2.4008890760512425E210	2423526
USphoneNumber	Random_0_40_20	false	96	20	1.310048073509376E18	2.4008890760512425E210	2440775
USphoneNumber	Random_0_40_50	false	96	50	1.310048073509376E18	2.4008890760512425E210	3296529
USphoneNumber	Random_0_40_100	false	96	100	1.310048073509376E18	2.4008890760512425E210	2576347
USphoneNumber	Random_0_40_200	false	96	200	1.310048073509376E18	2.4008890760512425E210	3030099
USphoneNumber	Random_0_40_300	false	96	300	1.310048073509376E18	2.4008890760512425E210	3596582
USphoneNumber	Random_0_40_400	false	96	400	1.310048073509376E18	2.4008890760512425E210	4135351
USphoneNumber	Random_0_40_500	false	96	500	1.310048073509376E18	2.4008890760512425E210	4698902
USphoneNumber	Random_0_40_600	false	96	600	1.310048073509376E18	2.4008890760512425E210	5076990
USphoneNumber	Random_0_40_700	false	96	700	1.310048073509376E18	2.4008890760512425E210	5468589
USphoneNumber	Random_0_40_800	false	96	800	1.310048073509376E18	2.4008890760512425E210	5941161
USphoneNumber	Random_0_40_900	false	96	900	1.310048073509376E18	2.4008890760512425E210	7021762
USphoneNumber	Random_0_40_1000	false	96	1000	1.310048073509376E18	2.4008890760512425E210	6976067
USphoneNumber	Random_0_40_2000	false	96	2000	1.310048073509376E18	2.4008890760512425E210	11729110
USphoneNumber	Random_0_40_3000	false	96	3000	1.310048073509376E18	2.4008890760512425E210	16774698
USphoneNumber	Random_0_40_4000	false	96	4000	1.310048073509376E18	2.4008890760512425E210	22152222
USphoneNumber	Random_0_40_5000	false	96	5000	1.310048073509376E18	2.4008890760512425E210	28589855
USphoneNumber	Random_0_40_10000	false	96	10000	1.310048073509376E18	2.4008890760512425E210	51794913
USphoneNumber	Random_0_40_20000	false	96	20000	1.310048073509376E18	2.4008890760512425E210	102100289
USphoneNumber	Random_0_40_30000	false	96	30000	1.310048073509376E18	2.4008890760512425E210	159459405
USphoneNumber	Random_0_40_40000	false	96	40000	1.310048073509376E18	2.4008890760512425E210	202222405
USphoneNumber	Random_0_40_50000	false	96	50000	1.310048073509376E18	2.4008890760512425E210	252322773
USphoneNumber	Random_0_40_100000	false	96	100000	1.310048073509376E18	2.4008890760512425E210	520683022
USphoneNumber	Random_0_40_200000	false	96	200000	1.310048073509376E18	2.4008890760512425E210	1023892162
USphoneNumber	Random_0_40_300000	false	96	300000	1.310048073509376E18	2.4008890760512425E210	1608005834
USphoneNumber	Random_0_40_400000	false	96	400000	1.310048073509376E18	2.4008890760512425E210	2309844951
USphoneNumber	Random_0_40_500000	false	96	500000	1.310048073509376E18	2.4008890760512425E210	2673275451
USphoneNumber	Random_0_40_1000000	false	57486	1996583	1.1479710578915163E86	2.4008890760512425E210	10481239341
USphoneNumber	Random_0_50_10	false	96	10	1.310048073509376E18	2.4008890760512425E210	4692316
USphoneNumber	Random_0_50_20	false	96	20	1.310048073509376E18	2.4008890760512425E210	4396477
USphoneNumber	Random_0_50_50	false	96	50	1.310048073509376E18	2.4008890760512425E210	3282788
USphoneNumber	Random_0_50_100	false	96	100	1.310048073509376E18	2.4008890760512425E210	3182281
USphoneNumber	Random_0_50_200	false	96	200	1.310048073509376E18	2.4008890760512425E210	3946928
USphoneNumber	Random_0_50_300	false	96	300	1.310048073509376E18	2.4008890760512425E210	4598810
USphoneNumber	Random_0_50_400	false	96	400	1.310048073509376E18	2.4008890760512425E210	5067180
USphoneNumber	Random_0_50_500	false	96	500	1.310048073509376E18	2.4008890760512425E210	6053889
USphoneNumber	Random_0_50_600	false	96	600	1.310048073509376E18	2.4008890760512425E210	6621858
USphoneNumber	Random_0_50_700	false	96	700	1.310048073509376E18	2.4008890760512425E210	7207134
USphoneNumber	Random_0_50_800	false	96	800	1.310048073509376E18	2.4008890760512425E210	8305804
USphoneNumber	Random_0_50_900	false	96	900	1.310048073509376E18	2.4008890760512425E210	8381206
USphoneNumber	Random_0_50_1000	false	96	1000	1.310048073509376E18	2.4008890760512425E210	9106235
USphoneNumber	Random_0_50_2000	false	96	2000	1.310048073509376E18	2.4008890760512425E210	16730209
USphoneNumber	Random_0_50_3000	false	96	3000	1.310048073509376E18	2.4008890760512425E210	23231953
USphoneNumber	Random_0_50_4000	false	96	4000	1.310048073509376E18	2.4008890760512425E210	31369321
USphoneNumber	Random_0_50_5000	false	96	5000	1.310048073509376E18	2.4008890760512425E210	39139535
USphoneNumber	Random_0_50_10000	false	96	10000	1.310048073509376E18	2.4008890760512425E210	72738827
USphoneNumber	Random_0_50_20000	false	96	20000	1.310048073509376E18	2.4008890760512425E210	142053741
USphoneNumber	Random_0_50_30000	false	96	30000	1.310048073509376E18	2.4008890760512425E210	202784684
USphoneNumber	Random_0_50_40000	false	96	40000	1.310048073509376E18	2.4008890760512425E210	272064310
USphoneNumber	Random_0_50_50000	false	96	50000	1.310048073509376E18	2.4008890760512425E210	345918565
USphoneNumber	Random_0_50_100000	false	68981	187012	1.1479710578915163E86	2.4008890760512425E210	1387240590
USphoneNumber	Random_0_50_200000	false	96	200000	1.310048073509376E18	2.4008890760512425E210	1272874677
USphoneNumber	Random_0_50_300000	false	96	300000	1.310048073509376E18	2.4008890760512425E210	1905474184
USphoneNumber	Random_0_50_400000	false	96	400000	1.310048073509376E18	2.4008890760512425E210	2583135770
USphoneNumber	Random_0_50_500000	false	96	500000	1.310048073509376E18	2.4008890760512425E210	3490645131
USphoneNumber	Random_0_50_1000000	false	45991	1163186	1.1479710578915163E86	2.4008890760512425E210	7947099857
USphoneNumber	Random_0_60_10	false	96	10	1.310048073509376E18	2.4008890760512425E210	3757421
USphoneNumber	Random_0_60_20	false	96	20	1.310048073509376E18	2.4008890760512425E210	3969132
USphoneNumber	Random_0_60_50	false	96	50	1.310048073509376E18	2.4008890760512425E210	4200783
USphoneNumber	Random_0_60_100	false	96	100	1.310048073509376E18	2.4008890760512425E210	5076865
USphoneNumber	Random_0_60_200	false	96	200	1.310048073509376E18	2.4008890760512425E210	7116603
USphoneNumber	Random_0_60_300	false	96	300	1.310048073509376E18	2.4008890760512425E210	10604079
USphoneNumber	Random_0_60_400	false	96	400	1.310048073509376E18	2.4008890760512425E210	11098276
USphoneNumber	Random_0_60_500	false	96	500	1.310048073509376E18	2.4008890760512425E210	12190996
USphoneNumber	Random_0_60_600	false	96	600	1.310048073509376E18	2.4008890760512425E210	10504899
USphoneNumber	Random_0_60_700	false	96	700	1.310048073509376E18	2.4008890760512425E210	12906407
USphoneNumber	Random_0_60_800	false	96	800	1.310048073509376E18	2.4008890760512425E210	14321669
USphoneNumber	Random_0_60_900	false	96	900	1.310048073509376E18	2.4008890760512425E210	10513410
USphoneNumber	Random_0_60_1000	false	96	1000	1.310048073509376E18	2.4008890760512425E210	10439335
USphoneNumber	Random_0_60_2000	false	96	2000	1.310048073509376E18	2.4008890760512425E210	18497889
USphoneNumber	Random_0_60_3000	false	96	3000	1.310048073509376E18	2.4008890760512425E210	25961972
USphoneNumber	Random_0_60_4000	false	96	4000	1.310048073509376E18	2.4008890760512425E210	37082790
USphoneNumber	Random_0_60_5000	false	96	5000	1.310048073509376E18	2.4008890760512425E210	47381606
USphoneNumber	Random_0_60_10000	false	96	10000	1.310048073509376E18	2.4008890760512425E210	79939480
USphoneNumber	Random_0_60_20000	false	96	20000	1.310048073509376E18	2.4008890760512425E210	151736836
USphoneNumber	Random_0_60_30000	false	96	30000	1.310048073509376E18	2.4008890760512425E210	223539019
USphoneNumber	Random_0_60_40000	false	96	40000	1.310048073509376E18	2.4008890760512425E210	307436465
USphoneNumber	Random_0_60_50000	false	96	50000	1.310048073509376E18	2.4008890760512425E210	387356984
USphoneNumber	Random_0_60_100000	false	96	100000	1.310048073509376E18	2.4008890760512425E210	767423841
USphoneNumber	Random_0_60_200000	false	96	200000	1.310048073509376E18	2.4008890760512425E210	1536251425
USphoneNumber	Random_0_60_300000	false	96	300000	1.310048073509376E18	2.4008890760512425E210	2319872382
USphoneNumber	Random_0_60_400000	false	96	400000	1.310048073509376E18	2.4008890760512425E210	3089757717
USphoneNumber	Random_0_60_500000	false	80476	566335	1.1479710578915163E86	2.4008890760512425E210	4566032812
USphoneNumber	Random_0_60_1000000	false	38676	1274326	1.1479710578915163E86	2.4008890760512425E210	10646955837
USphoneNumber	Random_0_70_10	false	96	10	1.310048073509376E18	2.4008890760512425E210	2214480
USphoneNumber	Random_0_70_20	false	96	20	1.310048073509376E18	2.4008890760512425E210	2223294
USphoneNumber	Random_0_70_50	false	96	50	1.310048073509376E18	2.4008890760512425E210	2600805
USphoneNumber	Random_0_70_100	false	96	100	1.310048073509376E18	2.4008890760512425E210	2945725
USphoneNumber	Random_0_70_200	false	96	200	1.310048073509376E18	2.4008890760512425E210	3785418
USphoneNumber	Random_0_70_300	false	96	300	1.310048073509376E18	2.4008890760512425E210	4908565
USphoneNumber	Random_0_70_400	false	96	400	1.310048073509376E18	2.4008890760512425E210	5893438
USphoneNumber	Random_0_70_500	false	96	500	1.310048073509376E18	2.4008890760512425E210	7029331
USphoneNumber	Random_0_70_600	false	96	600	1.310048073509376E18	2.4008890760512425E210	8011866
USphoneNumber	Random_0_70_700	false	96	700	1.310048073509376E18	2.4008890760512425E210	8810541
USphoneNumber	Random_0_70_800	false	96	800	1.310048073509376E18	2.4008890760512425E210	9764143
USphoneNumber	Random_0_70_900	false	96	900	1.310048073509376E18	2.4008890760512425E210	10686238
USphoneNumber	Random_0_70_1000	false	96	1000	1.310048073509376E18	2.4008890760512425E210	11352681
USphoneNumber	Random_0_70_2000	false	96	2000	1.310048073509376E18	2.4008890760512425E210	20870845
USphoneNumber	Random_0_70_3000	false	96	3000	1.310048073509376E18	2.4008890760512425E210	30889221
USphoneNumber	Random_0_70_4000	false	96	4000	1.310048073509376E18	2.4008890760512425E210	40115873
USphoneNumber	Random_0_70_5000	false	96	5000	1.310048073509376E18	2.4008890760512425E210	51423823
USphoneNumber	Random_0_70_10000	false	96	10000	1.310048073509376E18	2.4008890760512425E210	96625631
USphoneNumber	Random_0_70_20000	false	96	20000	1.310048073509376E18	2.4008890760512425E210	193055711
USphoneNumber	Random_0_70_30000	false	96	30000	1.310048073509376E18	2.4008890760512425E210	285042869
USphoneNumber	Random_0_70_40000	false	96	40000	1.310048073509376E18	2.4008890760512425E210	382355907
USphoneNumber	Random_0_70_50000	false	96	50000	1.310048073509376E18	2.4008890760512425E210	496046025
USphoneNumber	Random_0_70_100000	false	96	100000	1.310048073509376E18	2.4008890760512425E210	917683211
USphoneNumber	Random_0_70_200000	false	96	200000	1.310048073509376E18	2.4008890760512425E210	1858358765
USphoneNumber	Random_0_70_300000	false	96	300000	1.310048073509376E18	2.4008890760512425E210	2791512688
USphoneNumber	Random_0_70_400000	false	96	400000	1.310048073509376E18	2.4008890760512425E210	3886650518
USphoneNumber	Random_0_70_500000	false	39721	572577	1.1479710578915163E86	2.4008890760512425E210	5514211855
USphoneNumber	Random_0_70_1000000	false	87791	1623897	1.1479710578915163E86	2.4008890760512425E210	16284085811
USphoneNumber	Random_0_80_10	false	96	10	1.310048073509376E18	2.4008890760512425E210	2307240
USphoneNumber	Random_0_80_20	false	96	20	1.310048073509376E18	2.4008890760512425E210	2337848
USphoneNumber	Random_0_80_50	false	96	50	1.310048073509376E18	2.4008890760512425E210	2575461
USphoneNumber	Random_0_80_100	false	96	100	1.310048073509376E18	2.4008890760512425E210	3123062
USphoneNumber	Random_0_80_200	false	96	200	1.310048073509376E18	2.4008890760512425E210	4173178
USphoneNumber	Random_0_80_300	false	96	300	1.310048073509376E18	2.4008890760512425E210	5335303
USphoneNumber	Random_0_80_400	false	96	400	1.310048073509376E18	2.4008890760512425E210	6402035
USphoneNumber	Random_0_80_500	false	96	500	1.310048073509376E18	2.4008890760512425E210	7647873
USphoneNumber	Random_0_80_600	false	96	600	1.310048073509376E18	2.4008890760512425E210	8498937
USphoneNumber	Random_0_80_700	false	96	700	1.310048073509376E18	2.4008890760512425E210	9560288
USphoneNumber	Random_0_80_800	false	96	800	1.310048073509376E18	2.4008890760512425E210	10691108
USphoneNumber	Random_0_80_900	false	96	900	1.310048073509376E18	2.4008890760512425E210	11938367
USphoneNumber	Random_0_80_1000	false	96	1000	1.310048073509376E18	2.4008890760512425E210	12573139
USphoneNumber	Random_0_80_2000	false	96	2000	1.310048073509376E18	2.4008890760512425E210	23736381
USphoneNumber	Random_0_80_3000	false	96	3000	1.310048073509376E18	2.4008890760512425E210	34125671
USphoneNumber	Random_0_80_4000	false	96	4000	1.310048073509376E18	2.4008890760512425E210	44500874
USphoneNumber	Random_0_80_5000	false	96	5000	1.310048073509376E18	2.4008890760512425E210	54302366
USphoneNumber	Random_0_80_10000	false	96	10000	1.310048073509376E18	2.4008890760512425E210	117024773
USphoneNumber	Random_0_80_20000	false	96	20000	1.310048073509376E18	2.4008890760512425E210	216123001
USphoneNumber	Random_0_80_30000	false	96	30000	1.310048073509376E18	2.4008890760512425E210	325186955
USphoneNumber	Random_0_80_40000	false	96	40000	1.310048073509376E18	2.4008890760512425E210	433579436
USphoneNumber	Random_0_80_50000	false	96	50000	1.310048073509376E18	2.4008890760512425E210	537153431
USphoneNumber	Random_0_80_100000	false	96	100000	1.310048073509376E18	2.4008890760512425E210	1095174060
USphoneNumber	Random_0_80_200000	false	100331	341037	1.1479710578915163E86	2.4008890760512425E210	4135580500
USphoneNumber	Random_0_80_300000	false	96	300000	1.310048073509376E18	2.4008890760512425E210	3278819440
USphoneNumber	Random_0_80_400000	false	96	400000	1.310048073509376E18	2.4008890760512425E210	4663886856
USphoneNumber	Random_0_80_500000	false	96	500000	1.310048073509376E18	2.4008890760512425E210	5360875448
USphoneNumber	Random_0_80_1000000	false	97196	1125081	9.962174891365858E85	2.4008890760512425E210	12230634683
USphoneNumber	Random_0_90_10	false	96	10	1.310048073509376E18	2.4008890760512425E210	2070931
USphoneNumber	Random_0_90_20	false	96	20	1.310048073509376E18	2.4008890760512425E210	2033900
USphoneNumber	Random_0_90_50	false	96	50	1.310048073509376E18	2.4008890760512425E210	2653368
USphoneNumber	Random_0_90_100	false	96	100	1.310048073509376E18	2.4008890760512425E210	3115696
USphoneNumber	Random_0_90_200	false	96	200	1.310048073509376E18	2.4008890760512425E210	4270569
USphoneNumber	Random_0_90_300	false	96	300	1.310048073509376E18	2.4008890760512425E210	5277055
USphoneNumber	Random_0_90_400	false	96	400	1.310048073509376E18	2.4008890760512425E210	6711705
USphoneNumber	Random_0_90_500	false	96	500	1.310048073509376E18	2.4008890760512425E210	7911548
USphoneNumber	Random_0_90_600	false	96	600	1.310048073509376E18	2.4008890760512425E210	9334583
USphoneNumber	Random_0_90_700	false	96	700	1.310048073509376E18	2.4008890760512425E210	10417196
USphoneNumber	Random_0_90_800	false	96	800	1.310048073509376E18	2.4008890760512425E210	11563434
USphoneNumber	Random_0_90_900	false	96	900	1.310048073509376E18	2.4008890760512425E210	11978994
USphoneNumber	Random_0_90_1000	false	96	1000	1.310048073509376E18	2.4008890760512425E210	13048228
USphoneNumber	Random_0_90_2000	false	96	2000	1.310048073509376E18	2.4008890760512425E210	24165166
USphoneNumber	Random_0_90_3000	false	96	3000	1.310048073509376E18	2.4008890760512425E210	36649802
USphoneNumber	Random_0_90_4000	false	96	4000	1.310048073509376E18	2.4008890760512425E210	47210607
USphoneNumber	Random_0_90_5000	false	96	5000	1.310048073509376E18	2.4008890760512425E210	58374890
USphoneNumber	Random_0_90_10000	false	96	10000	1.310048073509376E18	2.4008890760512425E210	115164909
USphoneNumber	Random_0_90_20000	false	96	20000	1.310048073509376E18	2.4008890760512425E210	233126317
USphoneNumber	Random_0_90_30000	false	96	30000	1.310048073509376E18	2.4008890760512425E210	349268732
USphoneNumber	Random_0_90_40000	false	96	40000	1.310048073509376E18	2.4008890760512425E210	458048982
USphoneNumber	Random_0_90_50000	false	96	50000	1.310048073509376E18	2.4008890760512425E210	566376737
USphoneNumber	Random_0_90_100000	false	96	100000	1.310048073509376E18	2.4008890760512425E210	1173970742
USphoneNumber	Random_0_90_200000	false	96	200000	1.310048073509376E18	2.4008890760512425E210	2385156724
USphoneNumber	Random_0_90_300000	false	96	300000	1.310048073509376E18	2.4008890760512425E210	3591822202
USphoneNumber	Random_0_90_400000	false	96	400000	1.310048073509376E18	2.4008890760512425E210	4840649711
USphoneNumber	Random_0_90_500000	false	37631	519050	1.1479710578915163E86	2.4008890760512425E210	6457287255
USphoneNumber	Random_0_90_1000000	false	42856	1580621	9.962174891365858E85	2.4008890760512425E210	18825416522
USphoneNumber	Random_0_100_10	false	96	10	1.310048073509376E18	2.4008890760512425E210	2543364
USphoneNumber	Random_0_100_20	false	96	20	1.310048073509376E18	2.4008890760512425E210	3126919
USphoneNumber	Random_0_100_50	false	96	50	1.310048073509376E18	2.4008890760512425E210	2792350
USphoneNumber	Random_0_100_100	false	96	100	1.310048073509376E18	2.4008890760512425E210	4623070
USphoneNumber	Random_0_100_200	false	96	200	1.310048073509376E18	2.4008890760512425E210	8225951
USphoneNumber	Random_0_100_300	false	96	300	1.310048073509376E18	2.4008890760512425E210	6283520
USphoneNumber	Random_0_100_400	false	96	400	1.310048073509376E18	2.4008890760512425E210	7339926
USphoneNumber	Random_0_100_500	false	96	500	1.310048073509376E18	2.4008890760512425E210	8823357
USphoneNumber	Random_0_100_600	false	96	600	1.310048073509376E18	2.4008890760512425E210	10118762
USphoneNumber	Random_0_100_700	false	96	700	1.310048073509376E18	2.4008890760512425E210	11416405
USphoneNumber	Random_0_100_800	false	96	800	1.310048073509376E18	2.4008890760512425E210	12665090
USphoneNumber	Random_0_100_900	false	96	900	1.310048073509376E18	2.4008890760512425E210	14094014
USphoneNumber	Random_0_100_1000	false	96	1000	1.310048073509376E18	2.4008890760512425E210	15435414
USphoneNumber	Random_0_100_2000	false	96	2000	1.310048073509376E18	2.4008890760512425E210	28305004
USphoneNumber	Random_0_100_3000	false	96	3000	1.310048073509376E18	2.4008890760512425E210	41563418
USphoneNumber	Random_0_100_4000	false	96	4000	1.310048073509376E18	2.4008890760512425E210	54622575
USphoneNumber	Random_0_100_5000	false	96	5000	1.310048073509376E18	2.4008890760512425E210	68572568
USphoneNumber	Random_0_100_10000	false	96	10000	1.310048073509376E18	2.4008890760512425E210	135497403
USphoneNumber	Random_0_100_20000	false	96	20000	1.310048073509376E18	2.4008890760512425E210	261970440
USphoneNumber	Random_0_100_30000	false	96	30000	1.310048073509376E18	2.4008890760512425E210	402405012
USphoneNumber	Random_0_100_40000	false	96	40000	1.310048073509376E18	2.4008890760512425E210	520482059
USphoneNumber	Random_0_100_50000	false	96	50000	1.310048073509376E18	2.4008890760512425E210	633838170
USphoneNumber	Random_0_100_100000	false	96	100000	1.310048073509376E18	2.4008890760512425E210	1272141538
USphoneNumber	Random_0_100_200000	false	96	200000	1.310048073509376E18	2.4008890760512425E210	2585268236
USphoneNumber	Random_0_100_300000	false	96	300000	1.310048073509376E18	2.4008890760512425E210	4028947484
USphoneNumber	Random_0_100_400000	false	96	400000	1.310048073509376E18	2.4008890760512425E210	5224170665
USphoneNumber	Random_0_100_500000	false	96	500000	1.310048073509376E18	2.4008890760512425E210	6630953305
USphoneNumber	Random_0_100_1000000	false	52261	1647742	1.1479710578915163E86	2.4008890760512425E210	21994697517
USphoneNumber	W_METHOD_1	false	96	9120	1.310048073509376E18	2.4008890760512425E210	47446875
USphoneNumber	W_METHOD_2	false	96	866495	1.310048073509376E18	2.4008890760512425E210	1082217990
USphoneNumber	W_METHOD_3	false	96	82317120	1.310048073509376E18	2.4008890760512425E210	100881818892
USphoneNumber2	Random_0_10_10	false	96	10	12.0	2.4008890760512425E210	6242438
USphoneNumber2	Random_0_10_20	false	96	20	12.0	2.4008890760512425E210	7822812
USphoneNumber2	Random_0_10_50	false	96	50	12.0	2.4008890760512425E210	5651798
USphoneNumber2	Random_0_10_100	false	96	100	12.0	2.4008890760512425E210	6182118
USphoneNumber2	Random_0_10_200	false	96	200	12.0	2.4008890760512425E210	7386670
USphoneNumber2	Random_0_10_300	false	96	300	12.0	2.4008890760512425E210	5728142
USphoneNumber2	Random_0_10_400	false	96	400	12.0	2.4008890760512425E210	4517165
USphoneNumber2	Random_0_10_500	false	96	500	12.0	2.4008890760512425E210	4507273
USphoneNumber2	Random_0_10_600	false	96	600	12.0	2.4008890760512425E210	8291367
USphoneNumber2	Random_0_10_700	false	96	700	12.0	2.4008890760512425E210	9430214
USphoneNumber2	Random_0_10_800	false	96	800	12.0	2.4008890760512425E210	7907161
USphoneNumber2	Random_0_10_900	false	96	900	12.0	2.4008890760512425E210	5519580
USphoneNumber2	Random_0_10_1000	false	96	1000	12.0	2.4008890760512425E210	6260334
USphoneNumber2	Random_0_10_2000	false	96	2000	12.0	2.4008890760512425E210	9891790
USphoneNumber2	Random_0_10_3000	false	96	3000	12.0	2.4008890760512425E210	7600301
USphoneNumber2	Random_0_10_4000	false	96	4000	12.0	2.4008890760512425E210	8861144
USphoneNumber2	Random_0_10_5000	false	96	5000	12.0	2.4008890760512425E210	10797996
USphoneNumber2	Random_0_10_10000	false	96	10000	12.0	2.4008890760512425E210	21329864
USphoneNumber2	Random_0_10_20000	false	96	20000	12.0	2.4008890760512425E210	36784585
USphoneNumber2	Random_0_10_30000	false	96	30000	12.0	2.4008890760512425E210	53327293
USphoneNumber2	Random_0_10_40000	false	96	40000	12.0	2.4008890760512425E210	69913139
USphoneNumber2	Random_0_10_50000	false	96	50000	12.0	2.4008890760512425E210	127529831
USphoneNumber2	Random_0_10_100000	false	96	100000	12.0	2.4008890760512425E210	266863457
USphoneNumber2	Random_0_10_200000	false	96	200000	12.0	2.4008890760512425E210	535598593
USphoneNumber2	Random_0_10_300000	false	96	300000	12.0	2.4008890760512425E210	803790478
USphoneNumber2	Random_0_10_400000	false	96	400000	12.0	2.4008890760512425E210	1142331416
USphoneNumber2	Random_0_10_500000	false	96	500000	12.0	2.4008890760512425E210	1282206335
USphoneNumber2	Random_0_10_1000000	false	96	1000000	12.0	2.4008890760512425E210	2446823810
USphoneNumber2	Random_0_20_10	false	96	10	12.0	2.4008890760512425E210	1571029
USphoneNumber2	Random_0_20_20	false	96	20	12.0	2.4008890760512425E210	1467587
USphoneNumber2	Random_0_20_50	false	96	50	12.0	2.4008890760512425E210	1390256
USphoneNumber2	Random_0_20_100	false	96	100	12.0	2.4008890760512425E210	1710625
USphoneNumber2	Random_0_20_200	false	96	200	12.0	2.4008890760512425E210	2186833
USphoneNumber2	Random_0_20_300	false	96	300	12.0	2.4008890760512425E210	2703928
USphoneNumber2	Random_0_20_400	false	96	400	12.0	2.4008890760512425E210	2986366
USphoneNumber2	Random_0_20_500	false	96	500	12.0	2.4008890760512425E210	3467043
USphoneNumber2	Random_0_20_600	false	96	600	12.0	2.4008890760512425E210	3959202
USphoneNumber2	Random_0_20_700	false	96	700	12.0	2.4008890760512425E210	4471040
USphoneNumber2	Random_0_20_800	false	96	800	12.0	2.4008890760512425E210	4788035
USphoneNumber2	Random_0_20_900	false	96	900	12.0	2.4008890760512425E210	5374257
USphoneNumber2	Random_0_20_1000	false	96	1000	12.0	2.4008890760512425E210	5784519
USphoneNumber2	Random_0_20_2000	false	96	2000	12.0	2.4008890760512425E210	10532183
USphoneNumber2	Random_0_20_3000	false	96	3000	12.0	2.4008890760512425E210	15036930
USphoneNumber2	Random_0_20_4000	false	96	4000	12.0	2.4008890760512425E210	21397862
USphoneNumber2	Random_0_20_5000	false	96	5000	12.0	2.4008890760512425E210	25234927
USphoneNumber2	Random_0_20_10000	false	96	10000	12.0	2.4008890760512425E210	48163676
USphoneNumber2	Random_0_20_20000	false	96	20000	12.0	2.4008890760512425E210	94885525
USphoneNumber2	Random_0_20_30000	false	96	30000	12.0	2.4008890760512425E210	139073685
USphoneNumber2	Random_0_20_40000	false	96	40000	12.0	2.4008890760512425E210	186026569
USphoneNumber2	Random_0_20_50000	false	96	50000	12.0	2.4008890760512425E210	235806994
USphoneNumber2	Random_0_20_100000	false	96	100000	12.0	2.4008890760512425E210	527854837
USphoneNumber2	Random_0_20_200000	false	96	200000	12.0	2.4008890760512425E210	974463380
USphoneNumber2	Random_0_20_300000	false	96	300000	12.0	2.4008890760512425E210	1462342850
USphoneNumber2	Random_0_20_400000	false	96	400000	12.0	2.4008890760512425E210	1973647731
USphoneNumber2	Random_0_20_500000	false	96	500000	12.0	2.4008890760512425E210	2327426715
USphoneNumber2	Random_0_20_1000000	false	96	1000000	12.0	2.4008890760512425E210	4820894153
USphoneNumber2	Random_0_30_10	false	96	10	12.0	2.4008890760512425E210	2290298
USphoneNumber2	Random_0_30_20	false	96	20	12.0	2.4008890760512425E210	2150441
USphoneNumber2	Random_0_30_50	false	96	50	12.0	2.4008890760512425E210	2472116
USphoneNumber2	Random_0_30_100	false	96	100	12.0	2.4008890760512425E210	2160202
USphoneNumber2	Random_0_30_200	false	96	200	12.0	2.4008890760512425E210	2474047
USphoneNumber2	Random_0_30_300	false	96	300	12.0	2.4008890760512425E210	3261608
USphoneNumber2	Random_0_30_400	false	96	400	12.0	2.4008890760512425E210	3857279
USphoneNumber2	Random_0_30_500	false	96	500	12.0	2.4008890760512425E210	4494088
USphoneNumber2	Random_0_30_600	false	96	600	12.0	2.4008890760512425E210	5194387
USphoneNumber2	Random_0_30_700	false	96	700	12.0	2.4008890760512425E210	5726488
USphoneNumber2	Random_0_30_800	false	96	800	12.0	2.4008890760512425E210	6534283
USphoneNumber2	Random_0_30_900	false	96	900	12.0	2.4008890760512425E210	7024356
USphoneNumber2	Random_0_30_1000	false	96	1000	12.0	2.4008890760512425E210	7675670
USphoneNumber2	Random_0_30_2000	false	96	2000	12.0	2.4008890760512425E210	14520545
USphoneNumber2	Random_0_30_3000	false	96	3000	12.0	2.4008890760512425E210	20910591
USphoneNumber2	Random_0_30_4000	false	96	4000	12.0	2.4008890760512425E210	45302889
USphoneNumber2	Random_0_30_5000	false	96	5000	12.0	2.4008890760512425E210	53072121
USphoneNumber2	Random_0_30_10000	false	96	10000	12.0	2.4008890760512425E210	74449236
USphoneNumber2	Random_0_30_20000	false	96	20000	12.0	2.4008890760512425E210	147686357
USphoneNumber2	Random_0_30_30000	false	96	30000	12.0	2.4008890760512425E210	204043483
USphoneNumber2	Random_0_30_40000	false	96	40000	12.0	2.4008890760512425E210	273117342
USphoneNumber2	Random_0_30_50000	false	96	50000	12.0	2.4008890760512425E210	340134065
USphoneNumber2	Random_0_30_100000	false	96	100000	12.0	2.4008890760512425E210	714983993
USphoneNumber2	Random_0_30_200000	false	96	200000	12.0	2.4008890760512425E210	1373639880
USphoneNumber2	Random_0_30_300000	false	96	300000	12.0	2.4008890760512425E210	2175495743
USphoneNumber2	Random_0_30_400000	false	96	400000	12.0	2.4008890760512425E210	2905421893
USphoneNumber2	Random_0_30_500000	false	96	500000	12.0	2.4008890760512425E210	3566316765
USphoneNumber2	Random_0_30_1000000	false	96	1000000	12.0	2.4008890760512425E210	7020392076
USphoneNumber2	Random_0_40_10	false	96	10	12.0	2.4008890760512425E210	1186929
USphoneNumber2	Random_0_40_20	false	96	20	12.0	2.4008890760512425E210	1246740
USphoneNumber2	Random_0_40_50	false	96	50	12.0	2.4008890760512425E210	1330691
USphoneNumber2	Random_0_40_100	false	96	100	12.0	2.4008890760512425E210	3040460
USphoneNumber2	Random_0_40_200	false	96	200	12.0	2.4008890760512425E210	2658558
USphoneNumber2	Random_0_40_300	false	96	300	12.0	2.4008890760512425E210	3486167
USphoneNumber2	Random_0_40_400	false	96	400	12.0	2.4008890760512425E210	4208550
